051518.4 -012433 -0.043 +0.037  6.15
051604.1 +112029 -0.009 -0.005  5.56
051927.8 +580702 +0.004 -0.021  6.13
052022.6 +623913 -0.003 -0.002  5.61
051428.8 -355838 +0.016 +0.004  5.76
051815.9 +424732 +0.038 -0.023  5.48
051524.3 -265636 +0.010 -0.018  5.07
051641.1 +015650 -0.011 -0.009  6.42
051840.4 +402754 +0.017 -0.015  6.18
051810.7 +332218 +0.045 -0.160  4.54
051353.3 -520152 -0.004 -0.024  6.05
051818.9 +334602 +0.012 -0.030  6.14
051908.5 +400557 +0.519 -0.664  4.71
051547.0 -345536 -0.018 +0.026  6.66
051648.1 -170830 -0.012 +0.022  6.56
051900.0 +334454 +0.011 -0.025  5.41
052002.3 +442532 +0.004 -0.010  6.62
051923.6 +335908 +0.009 -0.010  6.49
051736.4 -065040 -0.015 -0.008  3.60
052039.3 +465750 +0.002 -0.002  6.54
051740.2 -133111 -0.012 -0.046  5.50
052014.8 +410510 -0.002 -0.058  5.52
051916.6 +220547 +0.012 -0.083  4.94
052000.9 +335729 +0.001 +0.002  5.03
051914.7 +200805 -0.039 -0.027  6.08
051538.9 -521055 +0.022 +0.027  6.49
051729.1 -345343 +0.090 -0.337  4.83
051345.4 -671107 +0.019 +0.036  4.83
052925.7 +775839 +0.011 -0.017  6.56
051911.2 +023545 -0.017 -0.047  5.34
051850.4 -180748 +0.381 +0.058  5.96
051935.2 -012444 -0.007 -0.006  6.34
052148.4 +414816 +0.018 -0.037  5.23
052059.3 +275726 -0.013 -0.016  6.33
052327.8 +573240 +0.013 -0.055  5.28
052112.7 +293412 +0.004 +0.004  5.76
051917.5 -183112 +0.012 +0.010  6.36
051918.3 -183035 +0.005 -0.002  6.54
052056.6 +194851 -0.006 -0.015  6.18
051934.5 -131036 -0.001 -0.003  4.29
051959.1 -121856 -0.006 +0.009  5.30
051923.7 -272208  0.000 -0.010  5.99
052026.4 -052200 -0.011 +0.029  6.39
052250.3 +410146 -0.013 +0.005  5.54
052119.3 +040043 -0.003 -0.009  6.57
052026.9 -211422 +0.005  0.000  4.71
052143.6 +082543 +0.003 -0.006  5.80
052131.8 -002459 -0.003 +0.002  5.68
052145.7 -002257  0.000 -0.001  4.73
052020.6 -344156 -0.007 -0.004  6.34
051922.1 -503622 +0.028 +0.224  5.45
052322.9 +285612 +0.019 -0.030  6.46
052151.0 -134522 +0.008 -0.007  6.56
052250.0 +033240 -0.004 -0.002  5.00
052146.2 -244623 -0.024 -0.013  5.06
052116.9 -342043 +0.009 +0.001  6.09
052439.2 +372308 +0.001 -0.008  4.99
052337.7 +164158 -0.029 -0.017  6.08
052438.3 +311326 -0.043 -0.009  6.28
052438.5 +310835 -0.011 -0.007  5.94
052331.1 +051921 -0.024 -0.003  6.35
052318.5 -082457 +0.003 -0.016  5.90
052513.0 +345119 -0.007 -0.039  6.55
052425.4 +172300 +0.246 -0.009  4.99
052342.3 -000935 -0.009 +0.003  5.70
052351.4 -005202 -0.004 -0.009  6.11
052330.2 -135538 +0.002 +0.004  5.25
052356.8 -074829 -0.015 -0.043  4.14
052312.0 -264221 +0.029 +0.009  6.49
052436.2 +022110 +0.011 -0.007  6.32
052428.9 -005329 -0.005 +0.132  5.08
052428.6 -022349 +0.002  0.000  3.36
052444.8 +015047 +0.001 +0.001  4.95
052507.9 +062059 -0.009 -0.014  1.64 BELLATRIX
052617.5 +283627 +0.022 -0.175  1.65 ALNATH
052428.4 -165834 +0.015 -0.027  5.65
052324.0 -394043 +0.028 +0.003  5.71
052654.3 +352726 -0.018 -0.011  6.15
052648.9 +342330 +0.007 -0.011  5.94
052651.3 +331546 +0.013  0.000  6.15
052339.0 -372012 +0.034 +0.008  6.82
052605.7 +164201 -0.009 -0.003  6.25
052501.6 -101945 -0.017 -0.022  5.61
052531.2 -003239 +0.012 -0.007  6.57
052222.1 -560804 -0.005 +0.020  6.11
053010.2 +630402 -0.006 -0.005  5.42
052547.0 +003115 -0.005 +0.019  6.16
052708.3 +301231 +0.008 -0.010  5.74
052738.9 +342833 -0.003 -0.047  5.07
052602.4 -053106 +0.013 +0.008  6.23
052638.8 +065209 +0.003 -0.012  6.42
052710.1 +175744 +0.005 -0.022  5.42
052713.8 +151528 -0.014 -0.002  6.16
052738.1 +215613 +0.002 -0.007  4.88
052650.2 +030544 +0.002 -0.004  4.59
052559.8 -194144 +0.004 -0.022  5.89
052455.6 -441333 +0.003 +0.005  6.08
052745.6 +155227 +0.006 -0.022  5.50
051225.7 -813230 +0.011 +0.050  6.51
052801.6 +171420 +0.020 -0.049  5.77
052704.8 -115403 +0.019 -0.049  6.35
052446.2 -521859 -0.012 -0.031  6.27
052834.8 +134044 +0.014 -0.018  6.35
052801.6 +011754 +0.018 +0.003  6.41
052916.5 +250902 +0.010 -0.032  5.47
052940.6 +291111 +0.022 -0.054  6.24
052736.5 -212232 +0.013 +0.036  6.07
053048.6 +412743 +0.002 -0.035  6.00
053045.1 +394933 +0.021 -0.041  6.37
052856.7 -031827 -0.035 -0.015  6.39
052705.3 -405637 +0.011 +0.096  5.87
053233.8 +571316 +0.113 -0.222  6.48
052814.7 -204534 -0.004 -0.089  2.84 NIHAL
052923.6 -032647 -0.044 -0.008  5.79
053043.4 +222745 +0.043 -0.016  6.29
053026.1 +152137 -0.027 -0.050  5.94
052954.8 +014721 +0.008 -0.004  5.78
052944.0 -010532 +0.004 -0.023  4.71
052815.3 -371350 +0.009 +0.074  5.57
052619.3 -585445 -0.008 +0.028  5.14
053019.8 +041215 +0.002 -0.048  6.21
052906.7 -300700 -0.003 +0.014  6.75
053047.1 +055653 +0.012 -0.034  4.20
053020.7 -072605 -0.013 +0.001  6.33

053114.5 +031732 +0.001 +0.003  5.46
053243.7 +321131 -0.002 -0.003  4.76
053943.7 +750238 -0.008 +0.025  6.17
053212.8 +183540 +0.002 -0.001  4.38
053328.7 +420632 -0.001 -0.001  6.55
053214.2 +170329 -0.002 -0.009  5.46
053120.9 -064230 +0.010  0.000  6.22
053107.6 -205149 +0.005 -0.044  5.55
053327.5 +324804 +0.008 -0.063  6.48
053200.5 -001704 +0.009 -0.004  6.85
053200.4 -001757 +0.001 -0.002  2.23 MINTAKA
053716.2 +664146 -0.010 -0.031  6.26
053338.0 +344333 -0.038 -0.008  6.27
053155.8 -071805 -0.001 -0.005  4.62 Thabit
053009.5 -470440 +0.025 -0.137  5.46
053715.1 +640917 +0.003 -0.070  6.15
053331.6 +183225 -0.002  0.000  5.69
052700.0 -683722 +0.001 -0.019  6.03
053338.8 +202827 -0.004 -0.012  6.18
053241.3 -013531 -0.001 -0.009  5.35
053112.7 -352814 +0.022 -0.035  3.87
053307.2 -014306 -0.025 -0.040  6.46
053354.3 +141820 -0.001 -0.009  5.64
053243.8 -174920 +0.001 +0.002  2.58 ARNEB
053635.2 +542544 -0.013 -0.002  5.73
052917.4 -621852 +0.010 -0.023  6.59
053331.4 -010922 -0.004  0.000  5.34
053615.9 +474255 +0.012 -0.018  6.11
053136.1 -455531 +0.028 +0.038  5.86
053357.6 +012428 +0.009 +0.004  6.59
053416.7 +034601 -0.031 -0.018  5.36
053403.9 -010208 +0.007 +0.001  6.22
053404.0 -012814 -0.012 -0.033  5.93
053527.1 +240222 +0.010 -0.024  5.38
053449.2 +092922 +0.002 -0.004  4.41
053251.3 -383047 +0.040 -0.002  5.48
053555.5 +273944 -0.025 -0.039  6.27
053508.3 +095603  0.000 -0.006  3.54 Meissa
053508.5 +095606 +0.001 -0.006  5.61
053307.4 -350823 +0.097 -0.041  5.78
053015.9 -635540 +0.009 +0.054  6.19
053513.4 +101424 +0.022 -0.008  5.60
053652.4 +401056 -0.002 -0.010  6.09
060120.2 +851056 +0.011  0.000  6.11
053500.9 -060033 -0.011  0.000  5.67
053502.7 -060007 +0.004 +0.002  4.78
053352.1 -295056 +0.014 +0.021  6.53
053630.2 +255622 +0.014 +0.003  6.49
053521.8 -042936 -0.011 +0.030  6.56
053522.5 -042531 +0.022 -0.027  6.24
053523.2 -045018 +0.004  0.000  4.59
053515.9 -052314 +0.005 +0.002  6.73
053516.1 -052307 +0.005 +0.002  7.96
053516.5 -052323 +0.004 +0.002  5.13
053517.3 -052316 +0.005 +0.002  6.70
053522.9 -052458 +0.001 +0.005  5.08
053531.1 -042153 +0.002 -0.021  6.38
053526.0 -055436  0.000 +0.001  2.77 Nair al Saif
053535.8 -031510 -0.008  0.000  6.40
053539.5 -045121 +0.009 +0.011  5.26
053708.8 +265527 +0.011 -0.025  5.83
053612.8 -011207 +0.001 -0.002  1.70 ALNILAM
053745.7 +333333 +0.003  0.000  6.33
053703.8 +170225 +0.045 -0.031  5.54
053615.0 -053853  0.000 -0.004  6.54
053654.3 +091726 +0.091 -0.305  4.09
053704.4 +110206 +0.051 -0.018  5.94
053515.4 -330448 +0.020 +0.109  5.78
053738.7 +210833  0.000 -0.021  3.00
053635.7 -060354 -0.005 -0.012  5.72
053344.4 -545408 +0.072 +0.011  6.43
053719.3 +085707 +0.001 -0.001  6.12
053838.1 +302933 -0.019 -0.009  5.40
053610.3 -284228 +0.023  0.000  6.26
054226.4 +654152 -0.006 -0.018  5.60
053259.6 -641339 +0.041 -0.010  5.34
053727.4 -055618 +0.015 +0.002  6.05
053708.8 -114632 +0.020 -0.020  6.11
053801.1 +073229 +0.007 -0.017  5.88
053857.4 +263704 +0.024 -0.018  6.37
053337.5 -622923 +0.002 +0.009  3.76
053753.4 -044849 +0.004 +0.021  6.19
053918.4 +291255 +0.012 -0.004  5.96
054120.3 +532852 +0.002 -0.518  6.23
053716.5 -275217 +0.014 -0.061  6.16
053602.7 -471850 -0.014 -0.017  6.11
053944.2 +255349 +0.012 -0.024  5.18
053927.0 +214546 -0.004 -0.036  6.34
053502.4 -585216 -0.035 +0.017  6.75
053844.8 -023600 +0.002 +0.001  3.81
053847.1 -023539 -0.018 +0.012  6.65
053837.8 -063426 -0.015 +0.003  5.96
053911.1 +040717 +0.001 -0.003  4.57
053744.6 -284122 -0.034 +0.052  5.31
053457.6 -611033 +0.006 -0.022  6.32
053853.1 -071247 -0.012 -0.053  4.80
054035.9 +312129 -0.007 -0.020  6.04
054042.1 +315515 +0.010 +0.006  6.11
053931.2 -033353 -0.002 -0.003  6.00
054301.6 +563454 +0.014 +0.031  6.05
053930.8 -094224 +0.008 -0.014  6.50
054408.6 +612836 -0.005 +0.001  6.15
053916.3 -175058 +0.001 +0.003  6.38
054121.0 +292915 +0.019 -0.029  6.43
054117.7 +163202 +0.008 -0.018  4.86
053843.6 -404227 -0.005 +0.009  5.82
054045.5 -015634 +0.003 -0.002  2.05 ALNITAK
054045.6 -015634 +0.004 -0.002  4.21
054037.3 -024930 +0.008 +0.010  6.22
054154.6 +231935 -0.016 -0.014  6.59
054050.6 -010744 -0.012 -0.006  4.95
053152.9 -762028 +0.111 +0.283  5.19
054203.9 +223937 -0.011 -0.021  6.36
054105.6 +002016 +0.015 +0.028  5.93
053938.9 -340427 +0.007 -0.026  2.64 Phaet
054046.0 -102434 -0.030 -0.030  6.52
053949.8 -323745 -0.022 -0.029  5.45
054140.3 -025346 +0.041 +0.030  6.42
053654.7 -663337 -0.022 +0.010  6.31
054319.5 +231215 -0.001 -0.022  6.21
054141.5 -164332 -0.005 +0.009  6.21
054228.6 +012829 -0.058 -0.015  4.91
053444.7 -734429 -0.003 +0.033  5.78
054214.3 -173149 -0.036 +0.007  6.15
054127.0 -332402 +0.014 -0.002  6.34
054253.8 -064746 -0.003 +0.068  6.02
054213.9 -222225 -0.004 +0.018  5.87
054630.4 +560656 +0.019 -0.056  5.94
054309.3 -013647 +0.003 -0.026  6.31
054554.0 +494935 -0.010 +0.001  5.47
054211.6 -303208 +0.002 +0.007  6.19
054215.1 -344004 -0.008 +0.051  5.29
054549.5 +403026 -0.031 -0.005  6.58
054321.6 -183327 +0.016 -0.015  5.73
054904.9 +624829 -0.007 -0.010  6.13
054539.4 +204142 -0.001  0.000  6.95
054501.9 +040029 +0.020 -0.019  6.09
054714.7 +423136 +0.009 -0.088  6.29
054428.4 -200735 -0.016 +0.046  6.34
054330.2 -392425 +0.051 -0.002  6.25
054426.5 -222518 -0.309 -0.353  6.15
054427.8 -222654 -0.293 -0.370  3.60
054341.1 -454959 +0.029 +0.091  6.39
054645.5 +154921 +0.004 -0.004  6.00
054602.8 -041606  0.000 -0.068  6.34
054652.1 +093120 -0.034 -0.065  5.79
054635.0 +011005 -0.073 -0.148  5.95
054713.2 +142918 +0.010 -0.039  5.72
054726.2 +174345 -0.005 -0.006  5.49
053536.3 -784915 +0.008 +0.017  6.05
055034.0 +565508 -0.009 -0.008  6.54
054742.9 +135359 +0.002 -0.012  5.29
055255.5 +682817 +0.005 -0.051  6.20
054910.5 +391052 -0.025 -0.022  4.52
054559.9 -321823 +0.009 -0.025  5.17
054822.4 +205210 +0.014 -0.016  6.07
054657.3 -144919 -0.016 -0.001  3.55
054800.2 +062715 +0.007 -0.019  5.27
054707.6 -161416 -0.034 +0.003  6.17
054726.7 -103159 -0.029 -0.024  6.03
054901.0 +243403 -0.004 -0.023  4.86
055056.4 +513053 +0.167 -0.030  6.29
054745.4 -094011 +0.002 -0.002  2.06 SAIPH
054704.7 -283821 +0.006 +0.006  6.22
055217.4 +585751 +0.007 -0.023  6.14
054834.9 -040541 +0.062 -0.225  5.97
054627.4 -463550 +0.012 +0.004  5.31
054718.6 -354029 -0.008 +0.041  6.32
054932.9 +123904 -0.020 -0.024  4.91
055102.4 +371820 +0.035 -0.047  4.74
055129.4 +390855 -0.005 +0.007  3.97
055058.1 +275804 -0.009 +0.012  5.56
055002.6 +095216 +0.005 -0.010  5.80
054446.4 -654408 -0.031 +0.008  4.35
055028.9 +141820 +0.006 -0.035  5.52
054758.1 -403909 +0.007 +0.032  6.61
055125.7 +320730 +0.001 +0.007  6.25
055013.1 +042524 +0.005 -0.039  5.97
054717.1 -510359 +0.011 +0.085  3.85
054936.5 -142901 -0.025 -0.044  5.49
053709.8 -802809 +0.305 +1.054  5.65
054713.0 -542139 -0.016 -0.009  6.18
055030.0 +020128 +0.001 -0.015  5.98
055239.5 +393428 -0.026 -0.016  6.45
054953.5 -225818 -0.014 +0.025  5.87
055457.8 +595318 +0.001 -0.019  5.20
055240.1 +335503 +0.020 +0.008  5.98
055450.8 +554225 -0.013 +0.020  4.99
055223.4 +195205 -0.002 +0.003  6.06
055122.0 -073105 -0.001 +0.003  5.35
054934.1 -445231 -0.004 +0.011  6.38
055222.3 +141018 -0.020 -0.005  5.59
055319.6 +273644 +0.003 -0.012  4.58
055119.3 -205245 +0.227 -0.649  3.81
055128.6 -225534 -0.001 -0.018  6.17
055226.4 +015118 -0.007 -0.012  4.78
055319.1 +201757 +0.005 -0.010  6.71
055207.6 -090229 -0.027 +0.052  5.97
055057.6 -354606 +0.059 +0.401  3.12 Wezn
055735.0 +660546 +0.048 -0.016  6.25
054949.7 -561000 +0.083 -0.076  4.51
055159.5 -292655 -0.004 +0.020  6.45
055028.6 -524604 -0.025 +0.015  6.35
055614.4 +514814 -0.009 -0.008  6.49
055459.0 +314206 -0.043 -0.176  5.90
055422.9 +201634 -0.189 -0.084  4.41
055413.4 +103513 +0.006 +0.008  6.12
055053.2 -520632 +0.006 -0.078  5.17
055432.2 +114545 +0.008 -0.068  6.59
055415.7 +031331 +0.053 -0.061  6.31
055456.7 +194459 -0.003 -0.004  5.92
055233.2 -373752 +0.033 -0.031  5.63
055704.9 +490146 +0.019 -0.016  6.47
055247.7 -383133 +0.004 -0.004  6.70
055306.9 -334805 -0.004 +0.033  4.87
055444.1 +005806 +0.003 -0.003  6.00
055434.7 -040350 -0.001 +0.020  6.57
053013.9 -844706 -0.008 +0.046  6.20
055357.4 -193818 -0.025 +0.004  6.69
055510.3 +072425 +0.026 +0.009  0.50 BETELGEUSE
054748.1 -724208 -0.011 +0.022  6.53
055549.3 +201030  0.000 -0.014  5.40
054953.6 -665404 -0.016 +0.016  5.11
055443.6 -114626 +0.066 +0.039  5.66
055633.8 +285632 +0.003 -0.001  6.32
055603.5 +135531 +0.384 -0.467  6.60
055414.1 -290852 -0.020 -0.051  6.36
055322.9 -425517 +0.012 +0.009  6.55
055530.3 -043659 +0.040 -0.017  5.87
055535.4 -044718 -0.011 -0.019  6.28
055220.3 -570922 +0.024 -0.078  5.94
055123.0 -640201 -0.011 +0.016  6.36
055656.1 +241459 +0.002  0.000  6.02
055628.0 +093035  0.000 -0.001  5.99
055649.5 +113116 +0.106 -0.058  5.87
055931.6 +541705 +0.081 -0.125  3.72
060509.3 +753509 +0.009 -0.010  6.40
055945.7 +551915 -0.015 -0.088  6.44
055948.1 +543250 +0.011 -0.035  6.14
055921.8 +495528 -0.002 -0.009  5.89
055452.5 -395729 -0.014 +0.016  5.57
055410.7 -502143 +0.086 +0.569  6.52
055759.7 +255714  0.000 -0.002  4.82
055624.3 -141004 -0.042 +0.139  3.71
055614.3 -225025 +0.119 +0.021  5.96
055529.9 -370715 +0.032 -0.026  4.97
055931.7 +445651 -0.057  0.000  1.90 Menkalinan
055441.1 -493737 -0.009 +0.016  6.10
055634.5 -231256 +0.014 +0.026  6.36
055956.1 +455613  0.000 -0.005  4.26
055620.9 -312257 -0.002 +0.006  5.50
055754.2 +011328 -0.069 +0.008  6.22
055450.2 -523807 -0.005 +0.248  5.29
055943.3 +371245 +0.048 -0.081  2.62
060019.0 +443531 -0.026 -0.041  6.22
055811.7 -005939 +0.007 -0.025  6.22
055649.0 -315834 +0.002 +0.019  6.44
055853.2 +124831 -0.014 +0.021  5.70
055824.4 +015013 +0.005 -0.008  5.90
060058.6 +475407 +0.006 -0.018  5.73
055406.1 -630524 +0.138 +0.537  4.65
055849.6 +003311 -0.013 +0.002  5.22
055411.9 -642856 -0.003 +0.064  6.63
060143.1 +485734 +0.005 -0.015  5.96
055732.2 -351700  0.000 +0.009  4.36
055901.0 -092256 +0.014 +0.012  6.12
055904.3 -093330 +0.009 -0.050  5.03
055937.7 -012640 -0.009 -0.020  6.63
060110.2 +310205 -0.001 +0.009  5.98
060100.4 +273420 -0.001 -0.004  6.05
060248.7 +495420 +0.024 -0.046  6.05
060003.4 -030427 +0.012 -0.076  4.53
055714.4 -532534 +0.016 -0.014  6.45
060253.6 +432243 +0.020 -0.024  6.42
060141.6 +222403 -0.011 -0.020  6.37
055837.6 -440204 -0.001 +0.014  5.81
060017.7 -125359 -0.007 -0.039  6.22
060318.0 +425442 +0.112 -0.141  6.10
055908.8 -424855 +0.022 -0.014  3.96
060508.3 +592335 +0.005 -0.051  6.34
060255.1 +323809 +0.076 -0.209  6.24
060429.1 +513424 +0.005 -0.042  6.45
060223.0 +093851 +0.015 -0.028  4.12
055016.7 -792141 -0.009 +0.066  5.47
060639.2 +632713 -0.030 +0.006  6.39
060217.1 +014140 +0.004 +0.007  6.59
060150.4 -103553 -0.007  0.000  4.95
060113.1 -252504 -0.008 -0.018  6.05
060327.3 +194126 -0.001 -0.017  5.14
060116.4 -335442 +0.015 -0.020  5.55
060503.4 +425854 -0.039 -0.143  5.87
060324.7 +114051 -0.016 -0.015  6.08
060407.2 +231548 -0.008 -0.100  4.16 Propus
060355.2 +200818 +0.002 -0.006  4.63
060233.8 -142950 +0.011 +0.012  6.20
060502.6 +375751 +0.003 -0.007  6.34
060049.2 -511259 -0.021 +0.094  5.67
060534.0 +333557 +0.008 -0.013  6.23
060315.5 -261704 +0.056 +0.092  5.04
060608.5 +352315 -0.131 -0.302  6.12
060413.5 -064233 -0.005 -0.003  5.21
060635.1 +382858 +0.007 -0.049  5.36
060458.2 +052512  0.000 +0.003  5.67
060458.4 +040931 -0.001 -0.005  5.63
060622.5 +293045 +0.015 -0.006  6.08
060726.9 +415115 +0.007 -0.021  6.12
060459.1 -162904 -0.006 -0.001  4.93
060420.3 -321021 -0.015 +0.119  5.65
060527.0 -101434 +0.014 +0.024  5.87
060209.2 -600549 +0.010 +0.004  6.45
060959.1 +585609 +0.024 +0.023  5.36
060823.0 +410320 -0.016 -0.053  6.36
060638.7 -041138 -0.007 -0.004  5.38
060609.3 -145607 -0.018 +0.014  4.67
060545.7 -241144 +0.024 -0.018  6.95
060428.4 -450212 -0.080 +0.244  6.35
060440.2 -450444 -0.070 +0.255  5.93
060734.3 +144606 +0.006 -0.021  4.42
060527.1 -353049 +0.007 +0.018  5.80
060651.9 -111025 -0.002 +0.001  6.66
060446.9 -482731 -0.092 -0.038  6.58
060632.0 -230638 -0.023 -0.023  5.47
060605.5 -294531 +0.013 -0.041  5.81
061251.1 +654306 +0.006 -0.033  5.32
060657.6 -214846 +0.004 -0.016  5.78
060847.2 +084012 +0.032 +0.005  6.55
060741.6 -190957 +0.013 +0.054  5.31
060932.4 +221124 -0.018 -0.013  5.93
060703.7 -341843 +0.003 +0.003  5.83
060641.0 -421755 -0.033 +0.003  6.12
061146.0 +523850 +0.011 -0.070  6.30
060944.0 +230648 +0.007 -0.001  5.75
060857.9 +022958 +0.004 -0.020  5.73
061136.5 +484247 +0.012 -0.066  6.82
061136.6 +484240 +0.019 -0.050  6.09
060731.6 -371511 +0.002 -0.005  5.02
060701.9 -450529 +0.085 +0.044  6.51
060936.2 -054240 +0.058 +0.014  6.17
060857.9 -222539 +0.002 -0.039  5.50
060752.9 -420914 +0.001 -0.014  5.50
060920.3 -180734 +0.013 -0.015  6.35
060934.3 -143503 -0.047 +0.045  5.56
061101.8 +180746 -0.002 -0.047  6.33
061132.3 +242513 -0.004 -0.054  5.80
060947.9 -224627 +0.080 +0.067  5.71
060834.6 -442122 -0.013 +0.010  6.27
061345.3 +511021 -0.007 -0.065  6.04
061220.1 +324136 -0.008 -0.001  5.78
061151.4 +215207 +0.002 +0.015  6.56
061127.9 +133819 -0.005 -0.017  6.04
060947.2 -264203 -0.007 +0.021  6.27
061201.3 +194726 -0.001 -0.012  5.75
060609.4 -660223 +0.017 +0.027  5.71
061101.3 -064515 +0.004 -0.003  6.15
060703.4 -620917 +0.018 -0.072  5.05
061219.1 +225430 +0.002 -0.004  6.39
061203.3 +160750 +0.009 -0.014  4.95
061156.4 +141232 +0.003 -0.020  4.48
061034.6 -270915 -0.016 -0.046  5.72
061540.6 +595957 +0.033 -0.021  5.35
061143.7 -043956 -0.011 -0.009  6.18
061010.3 -402113 -0.026 +0.076  5.58
060923.3 -493346 -0.024 +0.080  6.49
061151.8 -063301 -0.005 -0.005  5.05
061113.5 -262856 -0.017 +0.003  6.09
061333.4 +184049 +0.023 -0.017  6.58
061312.6 +103739 +0.092 -0.285  6.45
061850.8 +691911 +0.002 -0.107  4.80
061244.4 -023016 -0.045 +0.012  6.62
061039.9 -451655 +0.005 +0.005  6.31
061017.9 -545807 -0.003 +0.005  4.81
061246.3 -174547 -0.008 +0.017  6.52
061428.6 +175423 -0.009 -0.012  5.88
061754.8 +613055 -0.014 -0.006  4.98
061452.6 +223024 -0.068 -0.012  3.28 Propus
061539.0 +360855 -0.065 +0.003  6.92
061354.3 -034429 -0.011 +0.025  5.83
061522.7 +292953 -0.073 -0.262  4.35
061450.9 +190923 -0.098 -0.188  5.20
060844.2 -685036 -0.052 +0.018  5.06
061508.5 +135104 +0.023 +0.006  5.91
061525.1 +160835 +0.003 -0.012  5.30
061436.7 -043406 -0.008 +0.006  5.83
061345.1 -235143 -0.069 +0.118  6.39
061333.3 -292346 -0.025 -0.013  6.54
061451.3 -061629 -0.008 -0.019  3.98
061734.7 +462527 -0.043 +0.019  6.52
061545.0 +123304 -0.001 +0.001  5.33
061619.0 +235812 -0.015 -0.009  6.08
061540.1 +060358 -0.008 -0.024  6.07
061547.0 +041701 -0.001 -0.004  6.64
061534.3 -003044 -0.158 -0.219  5.65
061529.7 -045455 +0.025 -0.045  5.99
061623.8 +171053 -0.002 -0.014  6.39
061554.0 +011009 -0.005 +0.034  6.37
061526.0 -090207 -0.035 +0.015  6.10
061937.4 +590039 -0.008 +0.026  4.48
061816.9 +462138 +0.012 -0.126  6.38
061658.7 +234427  0.000 -0.001  6.25
061626.6 +121620 +0.082 +0.186  5.04
061508.4 -201620 +0.005 +0.030  5.91
061517.5 -182836 +0.016 -0.048  5.99
061544.9 -134306 +0.011 -0.009  5.01
061115.0 -653522 -0.026 +0.112  5.01
061621.2 +010449 +0.016 -0.008  6.63
061706.6 +095633 +0.007 -0.061  5.39
061658.4 +070311 -0.011 +0.009  6.57
061607.7 -163704 -0.002 +0.008  5.92
061733.3 +140330  0.000 -0.012  6.59
061716.1 +050601 -0.216 +0.159  5.71
061557.2 -294718 +0.004 +0.008  6.67
061805.6 +142258 -0.007 +0.004  6.16
061703.5 -224254 +0.119 -0.251  6.07
061735.2 -104331 -0.002 -0.007  6.75
061633.1 -350826  0.000 +0.086  4.37
062203.6 +592220 -0.001 +0.004  5.94
061901.8 +171930 -0.009 -0.009  6.32
061840.5 +090250 +0.030 -0.044  6.24
061741.7 -164857 -0.011 +0.008  5.14
061014.4 -744511 +0.118 -0.213  5.09
061635.6 -391552 -0.013 -0.022  6.00
061701.2 -374415 +0.002 +0.081  5.53
062146.1 +532708 +0.020 -0.084  5.36
061709.5 -371511 -0.011 -0.010  5.87
061813.7 -195801 -0.005 +0.007  5.52
061850.6 -092325 +0.003 -0.033  5.36
061848.8 -150129 -0.003 +0.022  6.06
062004.2 +143904 -0.003 -0.014  5.69
061907.9 -083511 -0.022 -0.010  6.22
061859.0 -205534 -0.009 -0.009  5.81
062112.1 +293228 +0.035 -0.039  6.43
061942.8 -074923 -0.004  0.000  5.27
061618.5 -591249 -0.057 -0.325  6.43
061959.6 -025640 -0.013 +0.004  4.90
062052.3 +114523 +0.023 +0.003  6.54
062125.9 +174549 +0.019 -0.039  6.35
061751.7 -524359 +0.003 -0.006  6.41
061941.0 -342348 +0.014 +0.001  5.78
062125.8 +021607 -0.016 -0.026  6.31
061846.8 -502133 +0.006 +0.003  7.04
062018.8 -300348 +0.009 +0.003  3.02 Furud
061505.9 -714210 -0.025 +0.061  6.64
062124.7 -114624 -0.009 -0.005  5.64
062814.6 +703208 +0.002 +0.023  5.97
062257.6 +223049 +0.054 -0.111  2.88 Tejat Posterior
062236.5 +123412 -0.033 -0.037  6.00
062036.3 -340838 +0.005 +0.028  5.53
062453.9 +491717 -0.002 -0.001  4.91
062006.1 -484428 +0.231 -0.271  6.60
062625.8 +561706 -0.026 +0.022  5.64
062318.5 +034552 +0.006 -0.013  6.40
062648.9 +582502 -0.005 -0.009  5.21
062242.0 -175721 -0.006  0.000  1.98 Murzim
062322.7 -044114 -0.013 -0.007  6.67
062206.8 -332611 -0.024 -0.055  3.85
062452.6 +294226 -0.032 -0.009  6.71
062346.1 +043534 -0.018 +0.011  4.44
062346.5 +043544 -0.021 -0.010  6.72
062402.3 +085305 -0.005 -0.018  6.26
062336.0 -095228 +0.008 +0.018  6.19
062452.9 +160325 +0.040 -0.046  6.33
062346.0 -150418 -0.015 -0.007  6.24
062532.9 +231937 -0.010 -0.023  6.06
062410.3 -113149 -0.054 -0.035  5.22
062347.6 -194707 -0.017 +0.014  6.60
062314.4 -314724 -0.056 +0.013  6.34
062528.1 +144319 -0.014 -0.002  6.24
062420.5 -125745 -0.012 -0.012  6.12
062513.1 +070509 +0.017 +0.004  5.98
062355.9 -253440 +0.008 -0.042  5.63
062518.4 +013004 -0.017 -0.011  6.66
062516.4 -005646 +0.224 -0.225  5.87
062751.1 +472419 -0.004 +0.020  6.56
062546.6 +021620 +0.005 -0.002  6.51
062401.0 -364228 -0.015 +0.055  5.62
062547.1 -035321 -0.020 -0.005  6.35
062443.9 -284648 -0.159 -0.115  6.39
062735.5 +323347 -0.002 -0.058  6.43
062255.8 -562212 -0.034 -0.024  5.61
062558.8 -075339 -0.004 +0.019  6.40
